X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
399211009           59621000             ->    22298006       	1.0                 	295.5025535019455   	1.0                 	0.996615934488047   
1551000119108       15777000             ->    302870006      	1.0                 	95.93955942730813   	1.0                 	0.9895767709798826  
80394007            19169002             ->    44054006       	1.0                 	94.30883760639537   	1.0                 	0.9893965398643384  
84757009            10509002             ->    128613002      	1.0                 	170.76895509802543  	1.0                 	0.9941441346910744  
59621000            22298006             ->    399211009      	1.0                 	295.5025535019455   	1.0                 	0.996615934488047   
424132000           271737000            ->    162573006      	1.0                 	485.4923753079843   	1.0                 	0.9979402354169504  
410429000           53741008             ->    429007001      	1.0                 	168.9329425122228   	1.0                 	0.9940804914356616  
431855005           422034002            ->    127013003      	1.0                 	210.65731457135425  	1.0                 	0.9952529538220175  
443165006           65966004             ->    64859006       	1.0                 	131.835572593624    	1.0                 	0.9924147938198559  
431855005           422034002            ->    44054006       	1.0                 	94.30883760639537   	1.0                 	0.9893965398643384  
713197008           59621000             ->    68496003       	1.0                 	85.18395317045814   	1.0                 	0.9882606997822825  
92691004            40055000             ->    126906006      	1.0                 	251.80075291842232  	1.0                 	0.9960286059973619  
